,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
249,1083,144510,KOSDAQ,지씨셀,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행",2016-06-23,12월,박대우,http://www.gclabcell.com,경기도,2022-08-16,15800434.0,83797344907.0,36126227148.0,26906354355.0,24640828110.0,0.0,43.11,32.11,29.41,73557965800.0,20979168095.0,491120210.0,16625488663.0,0.0,28.52,0.67,22.6,6236.0,27259532516.0,3700066561.0,14178015090.0,5123162902.0,0.0,13.57,52.01,18.79,26479153183.0,1324913479.0,922340619.0,607930320.0,0.0,5.0,3.48,2.3,1296.0,168309996622.0,36342975184.0,23907829074.0,31421669616.0,1988.0,62621.0,32637.0,8.17,4.87,9.96,6.09,29.54,23.52,207.4056565636813,177.79576367731156,63900,1009647732600,10.25,124000,95.68,62.37,8.74,271.06,100.63,2021-01-29,106.32,94.05,2021-11-15
199,269,180400,KOSDAQ,디엑스앤브이엑스,기타 과학기술 서비스업,BAC DNA CHIP,2015-11-20,12월,박상태(단독 대표이사),http://www.cancerrop.com,서울특별시,2022-08-16,28690970.0,5924966551.0,627167579.0,1171712782.0,-202760446.0,0.0,10.59,19.78,-3.42,1354401070.0,-2220346369.0,-1138857668.0,-5451581296.0,0.0,-163.94,-84.09,-402.51,-28.0,1931973567.0,-855325206.0,83132517.0,17963914.0,0.0,-44.27,4.3,0.93,2748749047.0,-1604255784.0,-554810274.0,-1773325715.0,0.0,-58.36,-20.18,-64.51,0.0,7469834503.0,-4785958794.0,-2759667183.0,-7884203324.0,-274.0,1377.0,1177.0,-1.6,-19.11,-2.03,-23.34,54.86,-105.58,206.67948320847808,,7740,222068107800,-276.43,7740,0.0,-28.25,0.0,0.0,0.0,2022-08-16,0.0,0.0,2022-08-16
232,755,230240,KOSDAQ,에치에프알,통신 및 방송 장비 제조업,유선 및 무선통신장비 제조 및 제조서비스,2015-12-16,12월,정종민,http://www.hfrnet.com,경기도,2022-08-16,13488683.0,45396015544.0,5269623323.0,8923864943.0,4495531604.0,0.0,11.61,19.66,9.9,93873896028.0,16236215015.0,26453992184.0,12824498068.0,0.0,17.3,28.18,13.66,1332.0,15312600636.0,-6373233911.0,-5709376261.0,-6212000393.0,0.0,-41.62,-37.29,-40.57,41125926066.0,-9537767102.0,9635165885.0,-12470049823.0,0.0,-23.19,23.43,-30.32,-1840.0,206357125229.0,21825612320.0,35523465.0,18555580612.0,1375.0,8122.0,6865.0,7.88,8.56,16.4,20.04,53.23,40.49,196.4618265905384,128.25965274884905,35100,473452773300,26.35,39750,-21.6,28.91,8.84,90.86,20.72,2020-02-18,86.73,13.25,2022-04-01
235,306,277810,KOSDAQ,레인보우로보틱스,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",2021-02-03,12월,이정호,http://www.rainbow-robotics.com/new/index_ko.php,대전광역시,2022-08-16,16534547.0,3675370230.0,619559998.0,112657684.0,501065436.0,0.0,16.86,3.07,13.63,4046653418.0,672742152.0,349776102.0,573315513.0,0.0,16.62,8.64,14.17,120.0,1303648105.0,-1218555256.0,-1496174834.0,-8102218598.0,0.0,-93.47,-114.77,-621.5,1625212538.0,-507923692.0,-686655224.0,-626085390.0,0.0,-31.25,-42.25,-38.52,-1960.0,8969574693.0,-1030713533.0,-2570734182.0,-7843364517.0,-474.0,3662.0,2896.0,2.18,-12.28,3.28,-16.38,110.33,47.870000000000005,181.92962624680072,148.99225937426283,31150,515051139050,259.58,31150,-15.89,-65.72,11.2,67.74,8.99,2021-02-08,59.34,0.0,2022-08-16
85,324,305090,KOSDAQ,마이크로디지탈,의료용 기기 제조업,"바이오 분석 시스템, 메디칼 자동화 시스템",2019-06-05,12월,김경남,http://www.md-best.com,경기도,2022-08-16,15439070.0,3828039600.0,149156703.0,-1860967333.0,-68127124.0,0.0,3.9,-48.61,-1.78,469153062.0,-2932180170.0,-2088777452.0,-3933343979.0,0.0,-624.99,-445.22,-838.39,-16.0,1377057053.0,-893446420.0,-2205671976.0,-758615191.0,0.0,-64.88,-160.17,-55.09,514820527.0,-6004106379.0,-1306092588.0,-6670583823.0,0.0,-1166.25,-253.7,-1295.71,-196.0,4304627977.0,-6432059502.0,-6962338751.0,-7628336684.0,-494.0,788.0,804.0,-0.72,-21.65,-2.03,-61.39,68.78,541.26,177.98700073176997,,5500,84914885000,-343.75,18563,-94.71,-37.58,3.66,375.61,237.51,2021-09-09,222.27,237.51,2021-09-09
193,1260,106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,"김근우,이재규",http://www.finetechnix.com,경기도,2022-08-16,45196383.0,85776603729.0,6707191155.0,-3241357900.0,4933300322.0,4751461058.0,7.82,-3.78,5.75,170688191934.0,15820841039.0,-10371184007.0,29392159898.0,30944475368.0,9.27,-6.08,17.22,436.0,30902269739.0,911478202.0,-561418816.0,1632463138.0,1106603138.0,2.95,-1.82,5.28,41517838104.0,1993047284.0,6634027088.0,-1637254382.0,43567553249.0,4.8,15.98,-3.94,144.0,433367771780.0,35948644414.0,46525063824.0,51129041553.0,1131.0,4491.0,3533.0,5.6,15.25,9.71,32.02,4.87,4.47,177.5737978260743,311.1201346911057,4658,210524752014,10.68,6182,42.93,5.47,8.49,329.31,32.72,2022-04-14,33.95,32.72,2022-04-14
142,1130,105330,KOSDAQ,케이엔더블유,전자부품 제조업,"Blanket, DOF, 보호필름",2009-09-29,12월,오원석,http://www.knwkorea.com,경기도,2022-08-16,12135746.0,22639251587.0,2337042467.0,5083175628.0,6147444464.0,1911239141.0,10.32,22.45,27.15,-536764127.0,5672135386.0,6162066231.0,-7267024932.0,8312510625.0,-1056.73,-1148.0,1353.86,2024.0,8247070189.0,-941070265.0,-2955425743.0,9423953649.0,8585411363.0,-11.41,-35.84,114.27,-12917342742.0,554680858.0,2940527711.0,-1932671456.0,8312510625.0,-4.29,-22.76,14.96,3104.0,71831826399.0,7720856379.0,14848516584.0,1019976892.0,84.0,4698.0,4767.0,17.99,0.66,43.07,1.76,21.73,-1052.44,174.51265804911412,,11300,137133929800,5.58,16150,5.2,192.26,7.24,335.54,42.92,2021-12-29,75.16,42.92,2021-12-29
84,47,114450,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업,의약품 중간체 등,2009-12-22,12월,"양준화, 이기성(각자 대표이사)",http://www.kpxls.com/,전라남도,2022-08-12,15000000.0,14522961541.0,48645438.0,-4501644102.0,104192503.0,0.0,0.33,-31.0,0.72,7914076290.0,-1756678396.0,2949859809.0,-1531993088.0,0.0,-22.2,37.27,-19.36,24.0,5419321922.0,-895668959.0,-1059617903.0,-507709362.0,0.0,-16.53,-19.55,-9.37,4936937580.0,-1390668583.0,1471986457.0,-1011115988.0,0.0,-28.17,29.82,-20.48,-132.0,25337689222.0,-4648268142.0,611383950.0,-3135871535.0,-209.0,3655.0,3753.0,0.48,-4.36,0.66,-5.57,16.86,5.970000000000002,167.98484662893586,,5660,84900000000,235.83,12700,-96.21,-60.77,2.88,384.73,384.98,2020-11-12,124.86,124.38,2021-12-27
216,222,77360,KOSDAQ,덕산하이메탈,반도체 제조업,솔더볼(Solderball),2005-10-14,12월,김윤철,http://www.dshm.co.kr,울산광역시,2022-08-16,45433342.0,37349373704.0,5440827304.0,-10142596848.0,9985334529.0,9805792488.0,14.57,-27.16,26.73,29978422289.0,586796232.0,-2038815793.0,13395415979.0,13087436350.0,1.96,-6.8,44.68,876.0,13960483742.0,1377523177.0,-4733044706.0,6759095866.0,6758652283.0,9.87,-33.9,48.42,14910995406.0,2450597859.0,-2833357327.0,1004806003.0,17471387918.0,16.43,-19.0,6.74,592.0,92723328726.0,5993408134.0,-13652240627.0,31862486690.0,701.0,7109.0,5996.0,10.57,9.84,12.32,11.7,4.700000000000001,-14.47,167.53638623305525,,7180,326211395560,8.2,10275,17.36,14.66,5.85,204.44,43.11,2021-12-30,50.55,43.11,2021-12-30
202,1210,124560,KOSDAQ,태웅로직스,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",2019-12-10,12월,한재동,http://www.e-tgl.com,서울특별시,2022-08-12,38416171.0,398277526940.0,33470706624.0,17559740372.0,26941782117.0,0.0,8.4,4.41,6.76,335239250539.0,30043792145.0,-7409204276.0,22564560075.0,0.0,8.96,-2.21,6.73,2804.0,150194973745.0,10466646954.0,-14139989974.0,8781153752.0,0.0,6.97,-9.41,5.85,99442977514.0,2386456224.0,-6132959038.0,-2604579498.0,0.0,2.4,-6.17,-2.62,912.0,939002259674.0,79291619959.0,-7030911860.0,63675699270.0,1657.0,4494.0,3168.0,25.35,19.33,62.39,52.31,1.4300000000000006,6.5600000000000005,165.17367193405076,,6000,230497026000,2.14,8130,8.91,4.91,18.34,297.56,35.5,2022-05-26,106.03,35.5,2022-05-26
247,425,90460,KOSDAQ,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB),2007-01-26,12월,이경환,http://www.bhe.co.kr,인천광역시,2022-08-16,34471736.0,366235811066.0,22387093945.0,33659714721.0,29356802256.0,0.0,6.11,9.19,8.02,402072062510.0,43428490179.0,20812308326.0,39961412292.0,0.0,10.8,5.18,9.94,3404.0,138799235819.0,-15045837163.0,-8773296188.0,-9317189772.0,0.0,-10.84,-6.32,-6.71,231713696028.0,2535910573.0,-11162726636.0,-6520381617.0,0.0,1.09,-4.82,-2.81,-1080.0,1036962656916.0,71085420062.0,33141443920.0,81735535426.0,2371.0,13604.0,11835.0,13.84,10.3,25.02,20.03,16.95,9.71,163.86010622103626,73.52106043028812,28400,978997302400,8.34,29800,-27.59,12.57,2.45,66.02,4.93,2022-08-02,56.84,4.93,2022-08-02
145,86,36620,KOSDAQ,감성코퍼레이션,기타 전문 도매업,"고지유통, ERP시스템 운영",2000-01-11,12월,김호선,http://www.virtualtek.co.kr,서울특별시,2022-08-16,79619613.0,15904180690.0,686054020.0,-2211172179.0,2322970270.0,2322970270.0,4.31,-13.9,14.61,23104022633.0,3038229562.0,-13304780.0,2196756130.0,2328781845.0,13.15,-0.06,9.51,116.0,6073100714.0,-1156945975.0,-2845427975.0,-1190355585.0,-1190355585.0,-19.05,-46.85,-19.6,6025186323.0,-1080099053.0,-5049554068.0,-2903472909.0,4521608445.0,-17.93,-83.81,-48.19,-56.0,48936589545.0,1160109341.0,-1148519446.0,281383557.0,3.0,449.0,365.0,17.07,0.63,25.83,0.97,23.36,31.08,161.87908679559567,283.45739690745825,1750,139334322750,15.09,2665,-47.59,888.33,4.68,262.59,52.29,2021-10-20,66.56,52.29,2021-10-20
253,759,86520,KOSDAQ,에코프로,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,이동채,http://www.ecopro.co.kr,충청북도,2022-08-16,24449165.0,680627292254.0,53894068783.0,-318745404746.0,42767727360.0,42767727360.0,7.92,-46.83,6.28,523046568770.0,-8833026616.0,-11537707267.0,-338564783567.0,-315303069013.0,-1.69,-2.21,-64.73,6996.0,262605720852.0,19474786553.0,-17916782725.0,11077574675.0,9756273563.0,7.42,-6.82,4.22,245890090581.0,16269401628.0,139181990267.0,6302674625.0,-294057732119.0,6.62,56.6,2.56,1812.0,1504112975430.0,86470031942.0,-140631424578.0,278946294640.0,11409.0,110503.0,69421.0,3.21,8.2,6.33,16.43,0.5,-8.31,159.18220290318413,,114811,2807033082815,16.41,150119,82.85,13.16,4.6,1031.35,30.75,2021-11-11,104.7,30.75,2021-11-11
77,686,60230,KOSDAQ,얍엑스,전자부품 제조업,화학제품 및 전자재료,2002-06-25,12월,최시명,http://www.exax.co.kr,충청남도,2022-08-16,19778838.0,17095066983.0,275248979.0,-2652757386.0,-717875223.0,0.0,1.61,-15.52,-4.2,11012228620.0,-798177765.0,-3114382070.0,-4608802363.0,0.0,-7.25,-28.28,-41.85,-144.0,6612449821.0,-215074203.0,1191149906.0,313263823.0,0.0,-3.25,18.01,4.74,7558957580.0,-29649565.0,1368962023.0,-33249315.0,0.0,-0.39,18.11,-0.44,60.0,32566967980.0,-984963611.0,-1318311113.0,-3009009899.0,-152.0,4084.0,3583.0,-1.22,-2.06,-3.53,-4.25,4.86,-6.86,158.5284946693889,,4055,80203188090,-28.16,12262,204.37,-80.67,3.21,130.16,229.54,2021-07-22,192.09,202.39,2021-08-18
79,510,234100,KOSDAQ,세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,조현우,http://www.sewonmfg.co.kr,경기도,2022-08-16,33465400.0,43854436187.0,2958117735.0,802004535.0,1526205311.0,0.0,6.75,1.83,3.48,36351763114.0,-1828990008.0,-2830016416.0,-1241333595.0,8266474204.0,-5.03,-7.79,-3.41,180.0,17825733662.0,218574544.0,3476038332.0,7519983579.0,0.0,1.23,19.5,42.19,16545982726.0,-54619359.0,-3165462322.0,3171630206.0,8266474204.0,-0.33,-19.13,19.17,896.0,97537203981.0,-1886708059.0,-1266766704.0,7112533778.0,212.0,4324.0,4276.0,2.78,3.32,4.16,4.97,5.52,-4.7,146.01756661767408,,2410,80651614000,13.39,5580,6.23,26.32,3.12,209.13,220.29,2020-08-04,132.99,131.54,2021-10-18
211,1184,60280,KOSDAQ,큐렉소,기타 상품 전문 소매업,"만화단행본, 정기간행물",2002-07-03,12월,이재준,http://www.curexo.com,서울특별시,2022-08-12,33453009.0,14717491555.0,120969021.0,-4623064500.0,-410085277.0,0.0,0.82,-31.41,-2.79,15024321989.0,499454522.0,234142222.0,-593177347.0,0.0,3.32,1.56,-3.95,-48.0,5989695290.0,-1608904556.0,-1361988910.0,-1559130971.0,0.0,-26.86,-22.74,-26.03,12754712942.0,1265973522.0,1063177028.0,1437130773.0,0.0,9.93,8.34,11.27,-184.0,42794971254.0,-1817085895.0,-8742049877.0,-2341879864.0,-70.0,1258.0,1282.0,-2.66,-3.82,-3.81,-5.46,27.68,-6.609999999999999,145.71352702317515,,8090,270634842810,-168.54,9400,-51.09,-134.29,4.39,122.31,44.62,2021-04-22,35.08,16.19,2021-08-13
34,1031,217190,KOSDAQ,제너셈,특수 목적용 기계 제조업,반도체 후공정 장비,2015-09-25,12월,한복우,http://www.genesem.com,인천광역시,2022-08-12,8769314.0,9759219157.0,50302965.0,-759123136.0,60165842.0,0.0,0.52,-7.78,0.62,21765672201.0,2646070042.0,3669238952.0,2251418611.0,0.0,12.16,16.86,10.34,24.0,3974987269.0,-1748475089.0,5197154870.0,-1762713885.0,0.0,-43.99,130.75,-44.35,13995159924.0,228636857.0,-402790291.0,42719127.0,0.0,1.63,-2.88,0.31,-804.0,59727438928.0,5633158912.0,4388923933.0,5242586683.0,597.0,4115.0,3144.0,0.28,7.72,0.58,19.01,44.510000000000005,10.53,145.5157336756743,55.52285446681117,6370,55860530180,265.42,11500,-14.3,19.26,2.62,285.78,80.53,2021-08-30,67.98,80.53,2021-08-30
38,882,307280,KOSDAQ,원바이오젠,의료용품 및 기타 의약 관련제품 제조업,"창상피복제, 습윤드레싱제",2018-12-05,12월,김원일,http://wonbiogen.co.kr,경상북도,2022-08-22,36459274.0,7015429577.0,1213149337.0,1010753071.0,801868644.0,0.0,17.29,14.41,11.43,5444318408.0,425937863.0,675161096.0,395893667.0,0.0,7.82,12.4,7.27,84.0,2867987226.0,379486697.0,-127267258.0,-2283769338.0,0.0,13.23,-4.44,-79.63,3113601687.0,175377447.0,137583874.0,-8623682193.0,0.0,5.63,4.42,-276.97,-248.0,17720824355.0,2039702750.0,1082028391.0,-659783248.0,-18.0,786.0,728.0,6.38,-1.73,10.68,-2.48,4.059999999999999,2.1900000000000004,144.61160473104562,,1605,58517134770,19.11,2875,-11.59,-159.72,3.29,160.58,206.85,2021-01-08,73.93,79.13,2021-09-28
149,618,67390,KOSDAQ,아스트,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,2014-12-24,12월,김희원,http://www.astk.co.kr,경상남도,2022-08-12,25701528.0,36009985286.0,1507284714.0,-6242487601.0,-1625628225.0,0.0,4.19,-17.34,-4.51,33479219424.0,1016324477.0,9663882585.0,-15367626421.0,0.0,3.04,28.87,-45.9,-252.0,14927310292.0,-5665763579.0,-11732135350.0,-252988069.0,0.0,-37.96,-78.6,-1.69,20929979570.0,849251009.0,20683177434.0,-5247229102.0,0.0,4.06,98.82,-25.07,-36.0,81161917298.0,-13753753148.0,-4866958442.0,-27444686363.0,-1067.0,4751.0,5659.0,-1.29,-5.65,-5.3,-18.87,42.15,-1.0199999999999996,141.23559155395094,,5510,141615419280,-21.87,8050,-223.61,-7.54,8.34,124.12,81.13,2019-10-15,44.03,46.1,2021-08-12
94,506,11560,KOSDAQ,세보엠이씨,건물설비 설치 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물",1996-12-23,12월,"김우영, 김진호(각자 대표이사)",http://www.sebomec.com,서울특별시,2022-08-16,10530391.0,190399616337.0,5956813503.0,8948391491.0,5023389874.0,0.0,3.13,4.7,2.64,154382515519.0,1261870768.0,-7810912152.0,3828277668.0,0.0,0.82,-5.06,2.48,1908.0,79152752530.0,866930121.0,9839842721.0,691729558.0,0.0,1.1,12.43,0.87,169459138672.0,-218704191.0,-20618279261.0,782650030.0,0.0,-0.13,-12.17,0.46,260.0,432646121559.0,8591768646.0,43274017120.0,11650110873.0,1106.0,15798.0,15273.0,5.55,3.72,12.08,7.24,2.03,0.95,140.5470564840255,,8800,92667440800,4.61,11100,42.69,10.04,4.74,100.36,26.14,2022-06-03,75.36,26.14,2022-06-03
191,941,56080,KOSDAQ,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001-11-13,12월,박성주,http://www.yujinrobot.com,인천광역시,2022-08-16,37515525.0,11910980244.0,2076445128.0,-4014289007.0,2181440328.0,2181440328.0,17.43,-33.7,18.31,-14640290833.0,-1947072172.0,-4255337174.0,1313238260.0,-1531182350.0,13.3,29.07,-8.97,232.0,4994261796.0,-1766167186.0,-3933715166.0,-1650371002.0,-1573515939.0,-35.36,-78.76,-33.05,-18230404253.0,-1304467288.0,1804812350.0,-2544556386.0,3860648304.0,7.16,-9.9,13.96,-172.0,27646299082.0,-6412514245.0,-9538935473.0,-2414527554.0,-64.0,1156.0,1043.0,20.35,-4.55,20.07,-6.17,52.79,6.140000000000001,138.49330953254656,-19.692999508824443,5470,205209921750,23.58,7650,-44.48,-119.53,1.39,234.06,39.85,2022-03-28,135.31,39.85,2022-03-28
215,1379,34810,KOSDAQ,해성산업,기타 금융업,시설관리 용역 및 부동산 임대,1999-04-16,12월,정한수,http://www.haesungind.co.kr,서울특별시,2022-08-16,26356057.0,597653805446.0,53805432488.0,46062362453.0,17302838219.0,0.0,9.0,7.71,2.9,576336604013.0,21289457487.0,21699390344.0,-6291901669.0,0.0,3.69,3.77,-1.09,2624.0,251179414691.0,14953881632.0,35552333646.0,39574353963.0,0.0,5.95,14.15,15.76,243207081375.0,6795047992.0,4844482137.0,-5368105641.0,0.0,2.79,1.99,-2.21,6004.0,1872899717019.0,93413922428.0,42562209811.0,49449097286.0,1876.0,50141.0,48652.0,2.88,2.14,5.23,3.86,3.05,0.8999999999999999,137.939007136087,,11900,313637078300,4.54,15723,2.62,8.38,1.71,80.03,46.58,2021-07-01,34.38,32.13,2021-09-02
192,302,294140,KOSDAQ,레몬,화학섬유 제조업,"EMI Shield Can, 나노멤브레인 등",2020-02-28,12월,김광진,http://www.lemonano.co.kr,경상북도,2022-08-16,37007773.0,15409396084.0,702066363.0,1258972213.0,802597632.0,0.0,4.56,8.17,5.21,10084654839.0,-2978256471.0,3092786979.0,-42546176393.0,0.0,-29.53,30.67,-421.89,84.0,6573689696.0,224380777.0,-809341113.0,73151907.0,0.0,3.41,-12.31,1.11,4807503265.0,-5771406581.0,-3454916146.0,-7919920407.0,0.0,-120.05,-71.87,-164.74,4.0,33416382819.0,-13052508423.0,1519326973.0,-52010452095.0,-1405.0,-367.0,760.0,89.58,-113.71,-22.88,-184.72,1.1499999999999997,90.52,134.4101531500096,,5550,205393140150,66.07,8720,2180.0,-6.21,3.24,286.05,254.95,2020-08-20,93.01,57.12,2021-08-17
100,399,177350,KOSDAQ,베셀,특수 목적용 기계 제조업,디스플레이 제조장비,2015-06-19,12월,서기만,http://www.vessel21.com,경기도,2022-08-16,12395710.0,15040311304.0,32494669.0,-2657047340.0,-1074724215.0,-1379269798.0,0.22,-17.67,-7.15,6632652756.0,1915997473.0,385521462.0,14821602200.0,-3477252740.0,28.89,5.81,223.46,-344.0,6418746275.0,-475200158.0,-4477690807.0,-960198798.0,452465907.0,-7.4,-69.76,-14.96,25155194838.0,5649186947.0,-457953752.0,-1901170830.0,-3477252740.0,22.46,-1.82,-7.56,-308.0,24634415940.0,-7461373986.0,-9687224242.0,7983088780.0,644.0,5009.0,3119.0,-3.9,8.55,-6.87,20.64,7.62,6.43,134.31852046527575,,7950,98545894500,-23.11,10100,-32.79,15.68,3.31,222.68,27.04,2022-05-23,174.61,27.04,2022-05-23
210,297,84650,KOSDAQ,랩지노믹스,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품,2014-12-16,12월,진승현,http://www.labgenomics.co.kr,경기도,2022-08-16,33983815.0,79649250504.0,50224395094.0,-4167185611.0,38271480871.0,0.0,63.06,-5.23,48.05,60976908249.0,34987698483.0,36156514980.0,23716326506.0,0.0,57.38,59.3,38.89,4504.0,34045971359.0,15690676424.0,2822098055.0,13424671208.0,0.0,46.09,8.29,39.43,31608548137.0,10396090757.0,20455281477.0,4542843090.0,0.0,32.89,64.71,14.37,1580.0,202407363611.0,104518298192.0,65361945929.0,83854993826.0,2467.0,6558.0,4661.0,51.85,41.05,68.68,52.93,16.97,24.49,133.9461831302541,92.9127145755306,7790,264733918850,1.73,12838,8.13,5.2,5.0,675.3,130.9,2020-07-30,79.3,64.8,2021-11-29
242,907,101730,KOSDAQ,위메이드맥스,소프트웨어 개발 및 공급업,실크로드 온라인,2009-06-03,12월,"장현국, 이길형 각자 대표이사",http://www.wemademax.com,경기도,2022-08-16,33293572.0,23366291019.0,9394264829.0,-6029795586.0,9803662960.0,0.0,40.2,-25.81,41.96,9412663727.0,459657258.0,1341338170.0,-171147249.0,0.0,4.88,14.25,-1.82,1176.0,10155910452.0,436231647.0,-438468406.0,-92203812.0,0.0,4.3,-4.32,-0.91,9857961877.0,-2082176706.0,-3456272893.0,-5776262438.0,0.0,-21.12,-35.06,-58.59,-8.0,35521769802.0,291599387.0,2260920167.0,-1280928887.0,-38.0,1956.0,820.0,33.18,-2.4,60.12,-4.69,35.900000000000006,26.0,130.07578817710512,,23200,772410870400,19.73,58000,-7250.0,-1526.32,5.88,1645.94,150.0,2021-12-03,337.34,150.0,2021-12-03
165,1141,24880,KOSDAQ,케이피에프,기타 금속 가공제품 제조업,볼트류,1994-12-29,12월,"송무현, 김형노",http://www.kpf.co.kr,경기도,2022-08-16,17717234.0,200959014855.0,9703308972.0,7526344751.0,6859944632.0,0.0,4.83,3.75,3.41,171145083222.0,-1102540107.0,-13518271130.0,-4390702622.0,0.0,-0.64,-7.9,-2.57,1548.0,90048769562.0,379702994.0,-6920201945.0,1159758678.0,0.0,0.42,-7.68,1.29,85739116963.0,-1199224031.0,6480749062.0,-3600924578.0,0.0,-1.4,7.56,-4.2,260.0,522424050106.0,1240289620.0,-13316966374.0,-4303400917.0,-242.0,10309.0,10065.0,4.3,-0.69,15.02,-2.41,4.41,0.7599999999999999,123.166863725591,,9130,161758346420,5.9,10100,38.85,-41.74,11.33,150.31,10.62,2022-08-11,121.98,10.62,2022-08-11
184,367,49950,KOSDAQ,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder,2005-01-04,12월,김준구,http://www.meerecompany.com,경기도,2022-08-11,8586769.0,48469060040.0,12346700320.0,-1947713044.0,13296069891.0,0.0,25.47,-4.02,27.43,19740852277.0,-2286317674.0,8465590105.0,-4708663500.0,0.0,-11.58,42.88,-23.85,6192.0,21843508038.0,-996472891.0,-708347472.0,1017226397.0,0.0,-4.56,-3.24,4.66,23949784920.0,-5463981904.0,-6119022668.0,-6874112544.0,0.0,-22.81,-25.55,-28.7,472.0,116380646887.0,4595755580.0,24566610768.0,6426767073.0,748.0,13110.0,12116.0,27.83,4.0,47.23,6.18,30.03,11.23,121.89228925903718,,21567,185190847023,3.48,33375,70.71,44.62,4.34,92.77,111.67,2021-01-14,58.11,54.75,2022-01-07
65,149,85910,KOSDAQ,네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트",2007-10-01,12월,권상훈,http://www.neotis.co.kr,경기도,2022-08-16,13827343.0,23669157702.0,4071545033.0,461911077.0,2417478020.0,0.0,17.2,1.95,10.21,24918720163.0,3800331108.0,3967502610.0,1832120905.0,0.0,15.25,15.92,7.35,696.0,10694454513.0,1324880244.0,332624543.0,1042572206.0,0.0,12.39,3.11,9.75,11055970381.0,1498437306.0,2613397192.0,-825961233.0,0.0,13.55,23.64,-7.47,300.0,65982605251.0,9651549182.0,6684687862.0,5791932359.0,418.0,6045.0,5363.0,6.34,4.02,11.51,7.81,4.809999999999999,1.6999999999999993,121.32178572762332,,5490,75912113070,7.89,6310,21.03,15.1,4.27,69.62,14.94,2022-06-08,32.9,14.94,2022-06-08
